"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","protein metabolic process","GO:0019538","false","1.2318632953885965e-7","6.909437484827862","4506","790","296","16307","DTX1,GPHN,MARCO,HS3ST2,MSRA,CD36,GGT5,PRKCA,PTPRM,MACROD1,FHIT,MAP4K4,RPL29,FARS2,MME,TGM2,MYC,IL18,TAF4B,TOB1,ATF4,ADAR,TRIM69,PDE4D,AUTS2,MDM2,EEF1B2,RPL34,F13A1,PPM1H,RPTOR,MMP19,RPL10A,IMMP2L,SHMT2,PARP9,RPL3,EIF2AK2,RPS17,EXT1,RPS8,TRIM38,C3,IFIH1,TNFSF10,RPL13A,LAPTM5,DEPTOR,FAS,LRP8,LRRK2,ERAP2,TRIAP1,B3GNT5,EIF3E,RACK1,RPL14,RPS21,PARP14,TRIB3,CAMK1D,AARS1,RPL32,CCNA1,MAN1C1,VSIR,RPL10,RGS2,HERC6,RPL15,IARS1,DNAJC10,CDKN1A,ACER2,CTIF,RPS14,TTLL11,NPM1,PIK3CG,HS6ST1,HDAC9,PPM1D,RPL27A,ZNRF3,ATP2A3,MEFV,MAN1A1,CDK14,CYFIP2,FAXDC2,PLK2,CTSZ,RPS27L,RPL12,RPL35,HTRA1,CASP1,FTO,CEACAM1,EEF2,CPB1,RPS5,WARS2,RPS6,STAT2,FBXL17,RPL22,TRIM5,FBL,DIS3L2,RPS23,PRKCB,CARD16,MYLIP,EIF4EBP1,KLHL3,PTK2,OLR1,GGT1,RPL7A,RPL5,ATP2B4,TARS1,EMILIN1,ZDHHC14,RPS2,RPL31,PTPN13,MELTF,TRIM22,DNAJC1,EIF2S3,RPL4,PSME4,LARS1,FAF1,RPS4X,HAP1,PUS7,MARS1,RPS6KA2,RPL23,RPL26,S100A8,DUSP1,RIOX2,RPL13,HBEGF,SMYD5,NUPR1,RPS16,RPL22L1,GPX1,DOCK3,PLAUR,PTPN22,BRCA2,EIF4B,RPS12,PRKN,MAST4,RPS3,ST14,BABAM2,PTPRU,PTPRH,TYMS,DDX21,SUPT3H,EIF3L,DTX3L,SH3RF3,RPL8,SMYD3,DDB2,MRPS27,OPHN1,RPL18,GALNT11,PLPP3,XXYLT1,ANG,SERTAD1,BEND3,RPS15A,GRK5,LDLR,HERC5,PIGU,XYLT1,YARS1,RPL37A,IPO5,CDKN2C,MYBBP1A,RPS11,STK17A,RPS24,ASCC3,DELE1,EIF2A,LILRA5,DPH2,ECM1,ACVRL1,NCK2,CD80,TRIM21,P4HA2,GPNMB,EIF3H,PUM3,GRK6,PTK2B,EIF2D,PRMT5,ST3GAL3,STRADA,RPLP2,RPS29,PGF,RPS13,FBXO22,PABPC1,RPL37,CTSL,RPL6,MRPL3,FARSB,DUS3L,EIF3D,BTG2,EEFSEC,RNF19B,NOD2,TLR7,RPL36,ARRDC3,NLN,RPLP0,TREM2,NAT10,DUSP11,RPL24,TRAF1,BZW2,MRPL49,MOV10,DCPS,EIF2S2,TGFA,RPL35A,HS2ST1,MLLT3,GAL3ST4,CAMKK1,FUT8,GTF2B,CAD,NEK6,PRKAR1B,S100A10,PDGFA,GARS1,BLMH,BST1,ADPRH,PML,TRIM56,ANXA1,PDK4,EEF1A1,EPRS1,VARS1,PMAIP1,CHMP5,EPHB3,TIMP4,PIGV,OSM,USP11,MINDY1,FAU,EIF3M,DNAJB2,ECE1,RPS7,SEC11A,TRIM25,MRPL24,HHAT,CSF1R,HIPK2,NOP53,NOLC1,TRIM47"
"GO:BP","regulation of cell communication","GO:0010646","false","1.2318632953885965e-7","6.909437484827862","2752","790","200","16307","DTX1,MARCO,KANK2,CD36,PRKCA,PLEKHG1,MAP4K4,ABCA1,SYT11,TGM2,MYC,IL18,RALGPS1,WWOX,CCL18,ATF4,PDE4D,AUTS2,MDM2,ALOX15,RPTOR,CCL23,CCL26,PARP9,ANK2,EIF2AK2,SLC4A8,IL7R,TRIM38,C3,TNFSF10,GBP1,LAPTM5,DEPTOR,FAS,LRP8,LRRK2,ARHGEF3,SESN1,TRIAP1,INSIG1,STAT1,RACK1,OBSCN,PARP14,IGFBP7,ZNF366,RGS2,NPHP4,PHLDA3,GRB10,TPT1,OAS1,PDE2A,PIK3CG,ZNRF3,DDX60,PLSCR1,ARHGAP32,CDK14,EGFL7,PLK2,IFI35,LRRC4,CASP1,CEACAM1,RTN4R,TM7SF3,DAAM2,STAT2,FBXL17,DENND1A,HADH,PXK,ATF3,TRIM5,FFAR2,GNG7,PRKCB,CARD16,IFIT5,PTK2,RPL5,ATP2B4,EMILIN1,PTPN13,TRIM22,BTBD9,IRF1,LARS1,LILRA4,ADA,SHISA5,HAP1,BCL2L11,RPL23,RPL26,S100A8,DUSP1,ITGB8,HBEGF,HCAR2,NUPR1,GPX1,DOCK3,SLC39A14,PLAUR,PTPN22,ARAP3,BRCA2,RPS12,PRKN,SLC30A1,RPS3,SECTM1,BABAM2,PTPRU,DDX21,SH3RF3,RRS1,OPHN1,GALNT11,GRK5,VDR,UNC5B,PIGU,LILRA5,LANCL2,ECM1,ACVRL1,NCK2,PADI2,RGS10,CD80,CXCL8,TRIM21,GPNMB,P2RY12,MYD88,CXCL12,ARHGAP24,GRK6,DHX58,SAMHD1,PTK2B,CRACR2A,PRMT5,H2BC11,EPS8L2,RPL37,DOCK8,VAV2,NOD2,TLR7,SLC24A4,ARRDC3,EPHA2,WWC2,TREM2,DLG5,SIPA1L1,TRAF1,FGD4,TGFA,IL10RA,MLLT3,AXL,LRG1,OAS3,NEK6,PDGFA,CCL7,BST1,PML,TRIM56,ANXA1,NPTXR,ACSL4,ZMYND11,RHOC,ARHGAP15,PMAIP1,GCSAM,JPH4,OSM,SP100,CCL13,BST2,LGR4,BOP1,PIP4K2C,DOCK2,FZD7,RPS7,LPAR6,TRIM25,RIPOR1,CSF1R,HIPK2,NOP53"
"GO:BP","response to organic substance","GO:0010033","false","1.426379760515917e-7","6.845764832170486","1736","790","140","16307","DTX1,BCAS3,KANK2,CD36,PRKCA,ABCA1,MME,TGM2,IL18,CCL18,ATF4,ADAR,SCARB1,PDE4D,MDM2,ALOX15,RPTOR,CCL23,CCL26,SHMT2,PARP9,EIF2AK2,IL7R,IFIH1,RPL13A,GBP1,LAPTM5,LRP8,LRRK2,SESN1,INSIG1,STAT1,RACK1,PARP14,TRIB3,ADAM15,ZNF366,AQP9,DNAJC10,ACER2,GRB10,ZBTB20,NPM1,OAS1,PDE2A,HDAC9,PLSCR1,MEFV,MAN1A1,RYR1,KCNQ1,GBP4,CASP1,CEACAM1,HSPA4L,TM7SF3,STAT2,TOR1B,TRIM5,FFAR2,PRKCB,CARD16,SCD,PTK2,ATP2B4,PPARD,IRF1,LARS1,LILRA4,ADA,FAF1,RBFOX2,BCL2L11,RPL23,S100A8,DUSP1,SLC39A14,PCK2,PTPN22,GBP5,PRKN,RPS3,TYMS,PDE4B,ME1,ANG,VDR,LDLR,IPO5,RDH11,LILRA5,IFNLR1,LANCL2,GPX3,P2RY2,NCK2,PADI2,RGS10,CD80,PDE1B,GBP2,CXCL8,TRIM21,P2RY12,MYD88,CXCL12,SAMHD1,PTK2B,PRMT5,H2BC11,CTSL,DOCK8,NOD2,SLC24A4,TREM2,TRAF1,DCPS,IL10RA,AXL,OAS3,CCL7,PML,TRIM56,ANXA1,PDK4,EPRS1,PMAIP1,CHMP5,TIMP4,OSM,SP100,CCL13,BST2,PIP4K2C,DNAJB2,IL17RA,FZD7,TRIM25,RIPOR1,CSF1R"
"GO:BP","response to virus","GO:0009615","false","2.0484063381277363e-7","6.688583889052422","328","790","44","16307","ZNFX1,ADAR,PARP9,EIF2AK2,IFIH1,DDX60L,STAT1,APOBEC3C,ATAD3A,BATF3,APOBEC3A,TPT1,OAS1,DDX60,PLSCR1,CASP1,STAT2,TRIM5,IFIT5,TRIM22,IRF1,LILRA4,ACTA2,PTPN22,DTX3L,APOBEC3G,RPS15A,HERC5,APOBEC3F,IFNLR1,TRIM21,MYD88,CXCL12,DHX58,SAMHD1,TLR7,MOV10,OAS3,PML,TRIM56,ZMYND11,PMAIP1,BST2,IL17RA"
"GO:BP","intracellular signal transduction","GO:0035556","false","3.304647955533238e-7","6.480874799147404","2197","790","166","16307","DOCK1,MARCO,KANK2,CD36,PRKCA,PLEKHG1,FHIT,MAP4K4,ABCA1,TGM2,MYC,IL18,RALGPS1,CCL18,ATF4,PDE4D,AUTS2,MDM2,ALOX15,RPTOR,CCL23,CCL26,PARP9,ANK2,EIF2AK2,TRIM38,TNFSF10,GBP1,LAPTM5,DEPTOR,FAS,LRRK2,ARHGEF3,SESN1,TRIAP1,STAT1,RACK1,OBSCN,TRIB3,RGS2,DNAJC10,CDKN1A,PHLDA3,ACER2,KNTC1,ATP1B1,TPT1,PDE2A,PIK3CG,ATP2A3,ARHGAP32,PLK2,IFI35,RPS27L,CASP1,CEACAM1,RTN4R,RPS6,DENND1A,TRIM5,PRKCB,CARD16,EIF4EBP1,IFIT5,ATOH8,MAGI3,AEN,PTK2,DGKA,RPL5,ATP2B4,EMILIN1,PTPN13,XCR1,TRIM22,LARS1,SHISA5,RPS6KA2,BCL2L11,RPL23,RPL26,S100A8,DUSP1,HBEGF,TMEM117,NUPR1,DOCK3,PLAUR,PTPN22,ARAP3,BRCA2,PRKN,MAST4,RPS3,SECTM1,BABAM2,DDX21,DTX3L,SH3RF3,RRS1,OPHN1,CXCR1,UNC5B,TPCN2,MYBBP1A,STK17A,PLCD1,LILRA5,ECM1,NCK2,GPSM2,CD80,CXCL8,TRIM21,GPNMB,P2RY12,MYD88,CXCL12,ARHGAP24,PTK2B,CRACR2A,PRMT5,EPS8L2,RPL37,DOCK8,CDC42EP4,VAV2,RAPGEFL1,NOD2,TLR7,SLC24A4,ARRDC3,EPHA2,WWC2,TREM2,DLG5,TRAF1,FGD4,TGFA,AXL,CAMKK1,NEK6,PDGFA,CCL7,RGL1,BST1,PML,ZMYND11,RHOC,ARHGAP15,PMAIP1,OSM,SP100,CCL13,BST2,BOP1,PLCL2,DOCK2,FZD7,RPS7,LPAR6,TRIM25,RIPOR1,CSF1R,HIPK2,NOP53"
"GO:BP","response to stress","GO:0006950","false","3.591781148594924e-7","6.444690133266747","3185","790","222","16307","BCAS3,MSRA,CD36,GGT5,PRKCA,POLD2,MACROD1,MAP4K4,SLAMF7,ABCA1,SYT11,MYC,IL18,CCL18,F5,ZNFX1,ATF4,ADAR,LYZ,POLH,SCARB1,IER5,MDM2,F13A1,ALOX15,RPTOR,PCNA,CCL23,CCL26,SHMT2,PARP9,EIF2AK2,FBLN5,TRIM38,IFIH1,DDX60L,RPL13A,GBP1,LAPTM5,CAMP,XPC,FAS,LRP8,LRRK2,SESN1,TRIAP1,INSIG1,STAT1,APOL1,RACK1,PARP14,TRIB3,SIGLEC10,APOBEC3C,ATAD3A,ADAM15,BATF3,DNAJC10,BATF2,CDKN1A,PHLDA3,ACER2,RRM2B,NPM1,APOBEC3A,TPT1,OAS1,PDE2A,PIK3CG,HDAC9,DDX60,ATP2A3,PLSCR1,MEFV,MAN1A1,RYR1,PLK2,IFI35,RPS27L,CHST2,GBP4,CASP1,REV3L,FADS1,FTO,CEACAM1,HSPA4L,RTN4R,TM7SF3,STAT2,TOR1B,SLA,PXK,ATF3,TRIM5,THG1L,FFAR2,CARD16,IFIT5,AEN,PTK2,OLR1,DGKA,GGT1,ATP2B4,EMILIN1,PPARD,XCR1,TRIM22,PSME4,IRF1,LARS1,LILRA4,ADA,FAF1,SIGMAR1,BCL2L11,RPL26,S100A8,DUSP1,HBEGF,TMEM117,NUPR1,MGMT,GPX1,PLAUR,PCK2,PTPN22,BRCA2,GBP5,PRKN,SLC30A1,RPS3,BABAM2,RAD51B,SUPT3H,FUNDC1,DTX3L,SH3RF3,SP140,DDB2,APOBEC3G,PLPP3,GMPR,FCMR,ANG,LIG1,LDLR,HERC5,MYBBP1A,CD300C,MVK,SRSF6,ASCC3,SCAMP5,APOBEC3F,LILRA5,IFNLR1,GPX3,ACVRL1,NCK2,GBP2,CXCL8,TRIM21,P2RY12,SPIRE1,IPCEF1,MYD88,CXCL12,ARHGAP24,DHX58,SAMHD1,PTK2B,CRACR2A,H2BC11,PGF,APEX1,VAV2,BTG2,NOD2,TLR7,C5AR2,EPHA2,VDAC1,TREM2,TRAF1,TREML1,MOV10,AXL,LRG1,OAS3,NEK6,S100A10,PDGFA,CCL7,BST1,PML,TRIM56,ANXA1,CLEC4E,PDK4,EPRS1,ZMYND11,RHOC,PMAIP1,CHMP5,OSM,SP100,CCL13,BST2,FAU,LGR4,SLC25A23,DNAJB2,HMGA1,IL17RA,FZD7,TRIM25,RIPOR1,CSF1R,HIPK2,NOP53"
"GO:BP","regulation of signal transduction","GO:0009966","false","4.6956140288411074e-7","6.328307608530786","2486","790","182","16307","DTX1,MARCO,KANK2,CD36,PRKCA,PLEKHG1,MAP4K4,ABCA1,TGM2,MYC,IL18,RALGPS1,WWOX,CCL18,PDE4D,AUTS2,MDM2,ALOX15,RPTOR,CCL23,CCL26,PARP9,EIF2AK2,IL7R,TRIM38,C3,TNFSF10,GBP1,LAPTM5,DEPTOR,FAS,LRRK2,ARHGEF3,SESN1,TRIAP1,INSIG1,STAT1,RACK1,OBSCN,PARP14,IGFBP7,ZNF366,RGS2,NPHP4,PHLDA3,GRB10,TPT1,OAS1,PDE2A,PIK3CG,ZNRF3,DDX60,PLSCR1,ARHGAP32,CDK14,EGFL7,PLK2,IFI35,CASP1,CEACAM1,RTN4R,DAAM2,STAT2,FBXL17,DENND1A,ATF3,TRIM5,GNG7,PRKCB,CARD16,IFIT5,PTK2,RPL5,ATP2B4,EMILIN1,PTPN13,TRIM22,IRF1,LARS1,LILRA4,ADA,SHISA5,HAP1,BCL2L11,RPL23,RPL26,S100A8,DUSP1,HBEGF,NUPR1,GPX1,DOCK3,SLC39A14,PLAUR,PTPN22,ARAP3,BRCA2,RPS12,PRKN,RPS3,SECTM1,BABAM2,PTPRU,DDX21,SH3RF3,RRS1,OPHN1,GALNT11,GRK5,VDR,UNC5B,PIGU,LILRA5,LANCL2,ECM1,ACVRL1,NCK2,PADI2,RGS10,CD80,CXCL8,TRIM21,GPNMB,P2RY12,MYD88,CXCL12,ARHGAP24,GRK6,DHX58,SAMHD1,PTK2B,CRACR2A,PRMT5,H2BC11,EPS8L2,RPL37,DOCK8,VAV2,NOD2,TLR7,SLC24A4,ARRDC3,EPHA2,WWC2,TREM2,DLG5,TRAF1,FGD4,TGFA,IL10RA,MLLT3,AXL,LRG1,OAS3,NEK6,PDGFA,CCL7,BST1,PML,TRIM56,NPTXR,ZMYND11,RHOC,ARHGAP15,PMAIP1,GCSAM,OSM,SP100,CCL13,BST2,LGR4,BOP1,PIP4K2C,DOCK2,FZD7,RPS7,LPAR6,TRIM25,RIPOR1,CSF1R,HIPK2,NOP53"
"GO:BP","response to external stimulus","GO:0009605","false","7.78558130185219e-7","6.108708955766149","2038","790","155","16307","BCAS3,KANK2,CD36,PRKCA,PTPRM,SLAMF7,SYT11,IL18,CCL18,ZNFX1,ATF4,ADAR,LYZ,SCARB1,PLXNA2,ALOX15,RPTOR,CCL23,CCL26,SHMT2,PARP9,EIF2AK2,TRIM38,IFIH1,DDX60L,RPL13A,GBP1,CAMP,FAS,LRP8,LRRK2,SESN1,STAT1,APOL1,PARP14,CAMK1D,SIGLEC10,APOBEC3C,ATAD3A,ADAM15,BATF3,BATF2,CDKN1A,APOBEC3A,TPT1,OAS1,PDE2A,PIK3CG,DDX60,PLSCR1,MEFV,PLK2,IFI35,GBP4,CASP1,FADS1,CEACAM1,RTN4R,STAT2,SLA,FBXL17,TRIM5,BCKDHB,FFAR2,CARD16,IFIT5,PTK2,GGT1,EMILIN1,PPARD,XCR1,TRIM22,IRF1,LARS1,LILRA4,S100A8,ACTA2,DUSP1,HBEGF,NUPR1,PLAUR,PCK2,PTPN22,GBP5,DTX3L,PDE4B,OPHN1,APOBEC3G,ANG,RPS15A,PLXND1,CXCR1,VDR,LDLR,UNC5B,HERC5,MYBBP1A,MVK,APOBEC3F,LILRA5,IFNLR1,PADI2,PIEZO1,CD80,GBP2,CXCL8,TRIM21,GPNMB,P2RY12,MYD88,CXCL12,DHX58,SAMHD1,PTK2B,H2BC11,PGF,NOD2,TLR7,SLC24A4,C5AR2,EPHA2,TREM2,TREML1,MOV10,DCPS,AXL,OAS3,SEMA4B,EFNB1,PDGFA,CCL7,BST1,PML,TRIM56,ANXA1,CLEC4E,PDK4,EPRS1,ZMYND11,PMAIP1,CHMP5,EPHB3,OSM,SP100,CCL13,WHRN,BST2,FAU,LGR4,PLXNA1,IL17RA,TRIM25,RIPOR1,CSF1R,NOP53"
"GO:BP","positive regulation of molecular function","GO:0044093","true","0.000001277345415818555","5.893691646276745","1310","790","110","16307","BCAS3,CD36,MAP4K4,TGM2,MYC,IL18,RALGPS1,CCL18,SCARB1,RPTOR,PCNA,CCL23,CCL26,PARP9,ANK2,EIF2AK2,TRIM38,TNFSF10,LAPTM5,FAS,LRP8,LRRK2,EIF3E,RACK1,TRIB3,CAMK1D,VSIR,DNAJC10,CDKN1A,ACER2,NPM1,ATP1B1,PIK3CG,MID1IP1,ATP2A3,PLSCR1,MEFV,CYFIP2,RPS27L,CASP1,RTN4R,TBC1D9,TRIM5,PRKCB,CARD16,PTK2,ATP2B4,RPS2,EDA,EPB41,TRIM22,DOCK6,LARS1,HAP1,S100A8,AGAP1,HBEGF,DOCK3,PLAUR,PRKN,RPS3,SIPA1L3,DTX3L,PLPP3,PKP4,ANG,DKC1,VDR,TBC1D22A,LILRA5,RGS10,TRIM21,P2RY12,FZD2,MYD88,ARHGAP24,PTK2B,CRACR2A,STRADA,DOCK8,RAPGEFL1,EIF3D,NOD2,ARRDC3,EPHA2,TREM2,SIPA1L1,TRAF1,PPRC1,TGFA,AXL,CAMKK1,GTF2B,CCT2,S100A10,PDGFA,CCL7,RGL1,ADPRH,RHOC,PMAIP1,EPHB3,SP100,CCL13,DNAJB2,TRIM25,RIPOR1,CSF1R,HIPK2,ORAI1"
"GO:BP","regulation of molecular function","GO:0065009","false","0.0000013206092475944328","5.8792256658959845","2141","790","160","16307","BCAS3,CD36,MAP4K4,TGM2,MYC,IL18,RALGPS1,CCL18,ADAR,SCARB1,PDE4D,PLXNA2,RPTOR,PCNA,CCL23,CCL26,PARP9,ANK2,EIF2AK2,TRIM38,TNFSF10,LAPTM5,DEPTOR,FAS,LRP8,LRRK2,TRIAP1,EIF3E,RACK1,TRIB3,CAMK1D,ADAM15,CCNA1,VSIR,RGS2,DNAJC10,CDKN1A,ACER2,NPM1,ATP1B1,OAS1,PIK3CG,MID1IP1,HDAC9,ATP2A3,PLSCR1,MEFV,CYFIP2,KCNQ1,CTSZ,RPS27L,CASP1,CEACAM1,RTN4R,TBC1D9,PXK,TRIM5,PRKCB,CARD16,PTK2,RPL5,ATP2B4,RPS2,EDA,EPB41,TRIM22,DOCK6,LARS1,FAF1,HAP1,RPL23,S100A8,DUSP1,AGAP1,HBEGF,NUPR1,GPX1,DOCK3,SLC39A14,PLAUR,PTPN22,PRKN,RPS3,SIPA1L3,DTX3L,PDE4B,PLPP3,PKP4,ANG,SERTAD1,PLXND1,DKC1,VDR,HERC5,TBC1D22A,RUBCN,IPO5,CDKN2C,DELE1,LILRA5,ECM1,NCK2,RGS10,TRIM21,P2RY12,FZD2,SCARB2,PUM3,MYD88,ARHGAP24,PTK2B,CRACR2A,STRADA,DOCK8,VAV2,RAPGEFL1,EIF3D,NOD2,SLC24A4,ARRDC3,EPHA2,TREM2,SIPA1L1,TRAF1,PPRC1,FGD4,TGFA,AXL,CAMKK1,GTF2B,OAS3,CCT2,PRKAR1B,S100A10,PDGFA,CCL7,RGL1,ADPRH,PML,ANXA1,NPTXR,EEF1A1,ANXA4,RHOC,ARHGAP15,PMAIP1,EPHB3,TIMP4,JPH4,SP100,CCL13,PIP4K2C,DNAJB2,PLXNA1,RPS7,TRIM25,RIPOR1,CSF1R,HIPK2,ORAI1"
"GO:BP","positive regulation of intracellular signal transduction","GO:1902533","false","0.0000014422608145106292","5.840956195885381","821","790","78","16307","MARCO,CD36,PRKCA,MAP4K4,TGM2,MYC,IL18,CCL18,AUTS2,ALOX15,RPTOR,CCL23,CCL26,EIF2AK2,TRIM38,TNFSF10,LAPTM5,LRRK2,ARHGEF3,RACK1,PIK3CG,PLK2,IFI35,CASP1,RTN4R,TRIM5,PRKCB,CARD16,IFIT5,PTK2,TRIM22,LARS1,SHISA5,BCL2L11,RPL23,RPL26,S100A8,HBEGF,NUPR1,PTPN22,PRKN,RPS3,SECTM1,DDX21,SH3RF3,UNC5B,LILRA5,ECM1,NCK2,TRIM21,GPNMB,P2RY12,MYD88,PTK2B,CRACR2A,RPL37,NOD2,TLR7,ARRDC3,TREM2,DLG5,TRAF1,TGFA,AXL,NEK6,PDGFA,CCL7,RHOC,PMAIP1,OSM,CCL13,BST2,FZD7,RPS7,LPAR6,TRIM25,CSF1R,HIPK2"
"GO:BP","post-transcriptional regulation of gene expression","GO:0010608","false","0.000001672502307412716","5.77663327439965","431","790","50","16307","PRKCA,MYC,TOB1,ATF4,SHMT2,TDRD7,PARP9,EIF2AK2,RPL13A,EIF3E,RACK1,RPL10,CTIF,NPM1,RPS27L,FTO,EEF2,DIS3L2,EIF4EBP1,RPL5,EIF2S3,RPS4X,PUS7,RPL26,EIF4B,RPS3,TYMS,MRPS27,SERBP1,DKC1,TENT5A,EIF2A,DPH2,NCK2,EIF3H,PUM3,MYD88,PABPC1,APEX1,DUS3L,EIF3D,BTG2,EEFSEC,NAT10,BZW2,MOV10,DCPS,PML,EPRS1,NOLC1"
"GO:BP","regulation of response to external stimulus","GO:0032101","false","0.000002310304874863685","5.6363307055042755","831","790","78","16307","KANK2,CD36,PRKCA,SYT11,IL18,ZNFX1,ALOX15,CCL26,PARP9,IFIH1,LRP8,STAT1,PARP14,CAMK1D,SIGLEC10,OAS1,PDE2A,DDX60,PLSCR1,MEFV,PLK2,IFI35,CASP1,CEACAM1,RTN4R,STAT2,TRIM5,FFAR2,CARD16,PTK2,GGT1,EMILIN1,PPARD,IRF1,LILRA4,S100A8,DUSP1,NUPR1,PLAUR,PTPN22,GBP5,DTX3L,APOBEC3G,VDR,LDLR,HERC5,MVK,APOBEC3F,LILRA5,IFNLR1,PADI2,CXCL8,TRIM21,P2RY12,MYD88,CXCL12,DHX58,SAMHD1,PTK2B,PGF,NOD2,TLR7,C5AR2,TREM2,OAS3,SEMA4B,PDGFA,CCL7,BST1,PML,TRIM56,ANXA1,CLEC4E,OSM,LGR4,IL17RA,CSF1R,NOP53"
"GO:BP","response to other organism","GO:0051707","false","0.000002872722673425113","5.54170629785579","1113","790","96","16307","CD36,PRKCA,SLAMF7,IL18,CCL18,ZNFX1,ADAR,LYZ,SCARB1,CCL23,CCL26,SHMT2,PARP9,EIF2AK2,TRIM38,IFIH1,DDX60L,RPL13A,GBP1,CAMP,LRP8,STAT1,APOL1,PARP14,APOBEC3C,ATAD3A,ADAM15,BATF3,BATF2,APOBEC3A,TPT1,OAS1,PIK3CG,DDX60,PLSCR1,MEFV,IFI35,GBP4,CASP1,CEACAM1,STAT2,SLA,TRIM5,FFAR2,CARD16,IFIT5,PTK2,EMILIN1,TRIM22,IRF1,LILRA4,S100A8,ACTA2,PTPN22,GBP5,DTX3L,PDE4B,APOBEC3G,ANG,RPS15A,HERC5,APOBEC3F,IFNLR1,CD80,GBP2,CXCL8,TRIM21,MYD88,CXCL12,DHX58,SAMHD1,PTK2B,H2BC11,NOD2,TLR7,TREM2,TREML1,MOV10,AXL,OAS3,CCL7,PML,TRIM56,CLEC4E,EPRS1,ZMYND11,PMAIP1,CHMP5,SP100,CCL13,BST2,FAU,LGR4,IL17RA,TRIM25,NOP53"
"GO:BP","response to external biotic stimulus","GO:0043207","false","0.000002872722673425113","5.54170629785579","1113","790","96","16307","CD36,PRKCA,SLAMF7,IL18,CCL18,ZNFX1,ADAR,LYZ,SCARB1,CCL23,CCL26,SHMT2,PARP9,EIF2AK2,TRIM38,IFIH1,DDX60L,RPL13A,GBP1,CAMP,LRP8,STAT1,APOL1,PARP14,APOBEC3C,ATAD3A,ADAM15,BATF3,BATF2,APOBEC3A,TPT1,OAS1,PIK3CG,DDX60,PLSCR1,MEFV,IFI35,GBP4,CASP1,CEACAM1,STAT2,SLA,TRIM5,FFAR2,CARD16,IFIT5,PTK2,EMILIN1,TRIM22,IRF1,LILRA4,S100A8,ACTA2,PTPN22,GBP5,DTX3L,PDE4B,APOBEC3G,ANG,RPS15A,HERC5,APOBEC3F,IFNLR1,CD80,GBP2,CXCL8,TRIM21,MYD88,CXCL12,DHX58,SAMHD1,PTK2B,H2BC11,NOD2,TLR7,TREM2,TREML1,MOV10,AXL,OAS3,CCL7,PML,TRIM56,CLEC4E,EPRS1,ZMYND11,PMAIP1,CHMP5,SP100,CCL13,BST2,FAU,LGR4,IL17RA,TRIM25,NOP53"
"GO:BP","regulation of catalytic activity","GO:0050790","false","0.000002872722673425113","5.54170629785579","1514","790","121","16307","BCAS3,MAP4K4,TGM2,MYC,IL18,RALGPS1,CCL18,ADAR,SCARB1,PLXNA2,RPTOR,PCNA,CCL23,CCL26,PARP9,TNFSF10,LAPTM5,DEPTOR,FAS,LRP8,LRRK2,TRIAP1,RACK1,TRIB3,CCNA1,VSIR,RGS2,CDKN1A,ACER2,NPM1,OAS1,PIK3CG,MID1IP1,HDAC9,ATP2A3,PLSCR1,MEFV,CYFIP2,RPS27L,CASP1,CEACAM1,RTN4R,TBC1D9,CARD16,PTK2,RPL5,ATP2B4,RPS2,DOCK6,LARS1,RPL23,S100A8,DUSP1,AGAP1,HBEGF,GPX1,DOCK3,SLC39A14,PLAUR,PTPN22,PRKN,RPS3,SIPA1L3,DTX3L,PKP4,ANG,SERTAD1,PLXND1,DKC1,VDR,HERC5,TBC1D22A,RUBCN,IPO5,CDKN2C,DELE1,LILRA5,ECM1,NCK2,RGS10,P2RY12,SCARB2,PUM3,ARHGAP24,PTK2B,STRADA,DOCK8,VAV2,RAPGEFL1,NOD2,ARRDC3,EPHA2,TREM2,SIPA1L1,FGD4,TGFA,AXL,CAMKK1,OAS3,CCT2,PRKAR1B,S100A10,PDGFA,CCL7,RGL1,ADPRH,PML,ANXA1,EEF1A1,RHOC,ARHGAP15,PMAIP1,EPHB3,TIMP4,CCL13,PIP4K2C,PLXNA1,RPS7,RIPOR1,CSF1R,ORAI1"
"GO:BP","regulation of translation","GO:0006417","false","0.000002872722673425113","5.54170629785579","336","790","42","16307","MYC,TOB1,ATF4,SHMT2,EIF2AK2,RPL13A,EIF3E,RACK1,RPL10,CTIF,NPM1,RPS27L,FTO,EEF2,DIS3L2,EIF4EBP1,RPL5,EIF2S3,RPS4X,PUS7,RPL26,EIF4B,RPS3,TYMS,MRPS27,EIF2A,DPH2,NCK2,EIF3H,PUM3,PABPC1,DUS3L,EIF3D,BTG2,EEFSEC,NAT10,BZW2,MOV10,DCPS,PML,EPRS1,NOLC1"
